peakset,peakset_prob,file,m/z,rt,intensity,trans,trans_prob,precursor mass,members
642,1.0,1,257.148726392,1075.26000977,391691.96875,M+H,1.0000,257.14873,1
642,1.0,2,257.148721386,1074.81005859,504460.9375,M+H,1.0000,257.14872,1
643,1.0,0,558.337589995,273.605987549,129095.648438,M+ACN+H,1.0000,517.31051,2
643,1.0,1,558.337954681,274.67199707,118050.835938,M+ACN+H,0.9990,517.31049,2
643,1.0,2,558.338183441,262.993988037,135011.0,M+ACN+H,0.6060,517.31049,2
644,1.0,0,517.310505355,276.096008301,430082.46875,M+H,1.0000,517.31051,2
644,1.0,1,517.310494233,280.018005371,349464.21875,M+H,1.0000,517.31049,2
644,1.0,2,517.310493405,270.834991455,500724.59375,M+H,1.0000,517.31049,2
645,1.0,0,161.084031735,345.625,4208449.5,M+H,1.0000,161.08403,1
645,1.0,1,161.084040941,340.233001709,5059151.5,M+H,1.0000,161.08404,1
645,1.0,2,161.084030829,342.697998047,5711724.5,M+H,1.0000,161.08403,1
646,1.0,0,234.111582802,398.57699585,2509060.5,M+H,1.0000,234.11158,1
646,1.0,1,234.111599022,391.363006592,1954734.625,M+H,1.0000,234.11160,1
646,1.0,2,234.11164073,397.82800293,3268373.25,M+H,1.0000,234.11164,1
647,1.0,1,239.16319306,954.218017578,65278.1523438,M+H,1.0000,239.16319,1
647,1.0,2,239.16320341,959.244018555,77150.0234375,M+H,1.0000,239.16320,1
648,1.0,0,353.114338349,299.618011475,515853.3125,M+H,1.0000,353.11434,1
648,1.0,2,353.11437196,286.858001709,207075.21875,M+H,1.0000,353.11437,1
649,1.0,0,153.090096335,415.511993408,2377199.0,M+H,1.0000,153.09010,1
649,1.0,1,153.090190939,416.450012207,2425149.5,M+H,1.0000,153.09019,1
649,1.0,2,153.090228102,419.658996582,3351674.0,M+H,1.0000,153.09023,1
650,1.0,0,161.892180127,1421.38000488,241417.328125,M+H,1.0000,160.88490,1
650,1.0,2,161.892175144,1406.60998535,214639.3125,M+H,1.0000,160.88490,1
651,1.0,0,242.100130344,650.03302002,302275.40625,M+H,1.0000,242.10013,1
651,1.0,1,242.100069712,648.794006348,319008.5625,M+H,1.0000,242.10007,1
651,1.0,2,242.100116248,645.484008789,395431.46875,M+H,1.0000,242.10012,1
652,1.0,0,165.042637743,267.191986084,254795.6875,M+H,1.0000,165.04264,1
652,1.0,1,165.042600087,272.179992676,236144.234375,M+H,1.0000,165.04260,1
652,1.0,2,165.042607367,261.567993164,152718.09375,M+H,1.0000,165.04261,1
653,1.0,0,233.069923884,542.280029297,341842.25,M+H,1.0000,233.06992,1
653,1.0,1,233.06970411,549.435974121,432238.15625,M+H,1.0000,233.06970,1
653,1.0,2,233.069697454,547.018005371,314551.46875,M+H,1.0000,233.06970,1
654,1.0,0,220.058311224,517.265991211,302289.3125,M+H+K,0.8500,401.15344,2
654,1.0,1,220.058262356,516.968994141,271272.5,M+H+K,1.0000,401.15346,2
655,1.0,0,401.153442272,523.62902832,636921.5,M+H,1.0000,401.15344,2
655,1.0,1,401.153462179,519.443969727,701256.6875,M+H,1.0000,401.15346,2
655,1.0,2,401.153832283,519.697021484,802895.875,M+H,1.0000,401.15383,1
656,1.0,2,542.125548393,670.664978027,474997.46875,M+K,0.9960,504.16932,2
657,1.0,0,504.169288298,658.755981445,4808667.0,M+H,1.0000,504.16929,1
657,1.0,1,504.169249615,660.085998535,4786815.5,M+H,1.0000,504.16925,1
657,1.0,2,504.169318114,661.989013672,5588844.5,M+H,1.0000,504.16932,2
658,1.0,0,189.111301104,595.984985352,415494.4375,M+CH3OH+H,0.9990,157.08515,2
658,1.0,1,189.111314379,597.304016113,586352.375,M+CH3OH+H,0.9980,157.08514,2
658,1.0,2,189.111423488,593.125976562,627324.9375,M+CH3OH+H,0.9990,157.08526,2
659,1.0,0,157.085147236,587.219970703,4125850.5,M+H,1.0000,157.08515,2
659,1.0,1,157.085138402,588.528015137,3816331.0,M+H,1.0000,157.08514,2
659,1.0,2,157.08525804,586.932006836,4480177.0,M+H,1.0000,157.08526,2
660,1.0,0,331.174251396,299.618011475,239378.34375,M+CH3OH+H,1.0000,299.14811,3
660,1.0,1,331.174118372,298.518005371,206025.046875,M+CH3OH+H,1.0000,299.14804,2
661,1.0,0,337.104004892,302.479003906,76306.234375,M+K,0.6750,299.14811,3
662,1.0,2,359.205573828,297.54699707,130077.867188,M+IsoProp+H,0.9990,299.14802,2
663,1.0,0,299.148110476,299.618011475,602183.75,M+H,1.0000,299.14811,3
663,1.0,1,299.14804253,298.518005371,684055.75,M+H,1.0000,299.14804,2
663,1.0,2,299.14801664,288.101989746,285326.0,M+H,1.0000,299.14802,2
664,1.0,0,273.040146027,276.096008301,174594.375,M+H,1.0000,273.04015,1
664,1.0,1,273.040143067,278.774993896,280230.0625,M+H,1.0000,273.04014,1
664,1.0,2,273.040066086,273.694000244,125363.632812,M+H,1.0000,273.04007,1
665,1.0,0,222.013191346,434.589996338,216456.15625,M+H,1.0000,222.01319,1
665,1.0,1,222.013170872,435.476989746,189045.515625,M+H,1.0000,222.01317,1
665,1.0,2,222.013150456,428.506988525,159558.8125,M+H,1.0000,222.01315,1
666,1.0,0,436.180707284,560.986999512,3013830.5,M+H,1.0000,436.18071,1
666,1.0,1,436.180525198,559.580993652,2444672.0,M+H,1.0000,436.18053,1
666,1.0,2,436.180695376,559.515991211,2209454.0,M+H,1.0000,436.18070,1
667,1.0,0,260.044876924,239.110992432,226479.046875,M+K,1.0000,222.08914,2
667,1.0,1,260.045004529,240.376998901,345993.21875,M+K,1.0000,222.08921,3
667,1.0,2,260.045045332,240.294998169,305176.4375,M+K,1.0000,222.08921,3
668,1.0,1,282.146735847,239.134002686,141788.5,M+IsoProp+H,1.0000,222.08921,3
668,1.0,2,282.146738026,237.809997559,163916.53125,M+IsoProp+H,0.9630,222.08921,3
669,1.0,0,222.089135398,239.110992432,4307584.5,M+H,1.0000,222.08914,2
669,1.0,1,222.089212848,237.88999939,4702619.0,M+H,1.0000,222.08921,3
669,1.0,2,222.089205733,240.294998169,2590286.75,M+H,1.0000,222.08921,3
670,1.0,0,171.029504993,1370.0,15947.6005859,M+Na,1.0000,149.04770,3
670,1.0,1,171.029619637,1368.68005371,30259.0488281,M+Na,1.0000,149.04770,3
671,1.0,0,187.003553357,1364.80004883,83426.0234375,M+K,1.0000,149.04770,3
671,1.0,1,187.003524471,1369.93994141,121493.6875,M+K,1.0000,149.04770,3
671,1.0,2,187.003488571,1369.29003906,102633.578125,M+K,0.9990,149.04770,2
672,1.0,0,149.047701677,1368.75,2062533.5,M+H,1.0000,149.04770,3
672,1.0,1,149.047700376,1368.68005371,2317201.0,M+H,1.0000,149.04770,3
672,1.0,2,149.047699735,1365.48999023,1835195.75,M+H,1.0000,149.04770,2
673,1.0,0,286.214225001,1363.55004883,2596783.5,M+H,1.0000,286.21423,1
673,1.0,1,286.21423145,1366.18005371,2424571.5,M+H,1.0000,286.21423,1
673,1.0,2,286.214212101,1364.23999023,2523870.75,M+H,1.0000,286.21421,1
674,1.0,0,293.156888672,736.431030273,771039.0625,M+H,1.0000,293.15689,1
674,1.0,1,293.156850683,735.767028809,1008948.375,M+H,1.0000,293.15685,1
674,1.0,2,293.156901821,746.958007812,1066439.125,M+H,1.0000,293.15690,1
675,1.0,1,181.110343872,358.483001709,394255.21875,M+CH3OH+H,1.0000,149.08408,2
675,1.0,2,181.110287189,362.489990234,743651.875,M+CH3OH+H,0.5740,149.08406,2
676,1.0,0,149.084099977,351.937011719,442731.375,M+H,1.0000,149.08410,1
676,1.0,1,149.084077405,359.729003906,464939.96875,M+H,1.0000,149.08408,2
676,1.0,2,149.084060826,360.92401123,770409.625,M+H,1.0000,149.08406,2
677,1.0,1,186.100448817,416.450012207,217489.203125,M+IsoProp+H,1.0000,126.04292,2
678,1.0,0,126.042852301,410.32598877,40250532.0,M+H,1.0000,126.04285,1
678,1.0,1,126.042921025,412.733001709,35014520.0,M+H,1.0000,126.04292,2
678,1.0,2,126.042937073,415.946014404,27476158.0,M+H,1.0000,126.04294,1
679,1.0,0,281.147328924,478.834014893,133225.15625,M+H,1.0000,281.14733,1
679,1.0,2,281.147300208,479.169006348,225242.234375,M+H,1.0000,281.14730,1
680,1.0,1,432.155234326,232.597000122,214295.140625,M+H,1.0000,432.15523,1
680,1.0,2,432.155265996,228.399002075,309146.03125,M+H,1.0000,432.15527,1
681,1.0,1,111.068402167,421.412994385,213343.671875,M+H,1.0000,111.06840,1
681,1.0,2,111.068436465,418.42098999,171211.75,M+H,1.0000,111.06844,1
682,1.0,0,218.101607593,695.288024902,146437.21875,M+H,1.0000,218.10161,1
682,1.0,2,218.1015247,694.973022461,195059.921875,M+H,1.0000,218.10152,1
683,1.0,1,440.194292914,265.397003174,329218.90625,M+H,1.0000,440.19429,1
683,1.0,2,440.194593084,261.567993164,102953.109375,M+H,1.0000,440.19459,1
684,1.0,1,276.087481,1324.4699707,67712.0234375,M+H,1.0000,275.08020,1
684,1.0,2,276.087437219,1338.7800293,81770.703125,M+H,1.0000,275.08016,1
685,1.0,0,307.878597973,1257.81994629,60642.65625,M+H,1.0000,307.87860,1
685,1.0,2,307.878577679,1257.14001465,69152.046875,M+H,1.0000,307.87858,1
686,1.0,1,82.0418670441,591.008972168,93770.5546875,M+H,1.0000,82.04187,1
686,1.0,2,82.0419155906,594.366027832,286384.09375,M+H,1.0000,82.04192,1
687,1.0,0,276.082103118,589.700012207,2340024.25,M+Na,1.0000,254.10003,2
688,1.0,1,292.05577239,597.304016113,399964.15625,M+K,0.9000,254.10005,2
689,1.0,0,254.100028763,595.984985352,2344779.5,M+H,1.0000,254.10003,2
689,1.0,1,254.100046527,596.062011719,2470826.75,M+H,1.0000,254.10005,2
689,1.0,2,254.100363247,595.606018066,2494519.0,M+H,1.0000,254.10036,1
690,1.0,0,171.029667341,519.739013672,646361.3125,M+NH4,1.0000,154.00309,2
690,1.0,1,171.02968489,520.681030273,778874.6875,M+NH4,1.0000,154.00308,2
690,1.0,2,171.029681545,515.817993164,561686.875,M+NH4,1.0000,154.00316,2
691,1.0,0,154.00309058,520.976013184,2828702.25,M+H,1.0000,154.00309,2
691,1.0,1,154.003079902,520.681030273,2585697.75,M+H,1.0000,154.00308,2
691,1.0,2,154.003159133,517.224975586,2628548.0,M+H,1.0000,154.00316,2
692,1.0,1,360.146166837,646.276000977,2908535.75,M+H,1.0000,360.14617,1
692,1.0,2,360.146074454,653.137023926,3466023.5,M+H,1.0000,360.14607,1
693,1.0,0,166.118681654,714.263977051,2306988.5,M+H,1.0000,166.11868,1
693,1.0,1,166.11868868,721.37097168,1527855.0,M+H,1.0000,166.11869,1
693,1.0,2,166.118681754,719.471008301,6991167.5,M+H,1.0000,166.11868,1
694,1.0,0,256.034566541,261.653991699,105870.28125,M+H,1.0000,256.03457,1
694,1.0,1,256.034703231,272.179992676,82861.390625,M+H,1.0000,256.03470,1
694,1.0,2,256.034754312,268.343994141,306368.5,M+H,1.0000,256.03475,1
695,1.0,0,261.032980164,653.757995605,260755.8125,M+H,1.0000,261.03298,1
695,1.0,2,261.032792553,651.898010254,313741.28125,M+H,1.0000,261.03279,1
696,1.0,0,139.06334968,518.502990723,635769.875,M+H,1.0000,139.06335,1
696,1.0,1,139.063311888,519.443969727,705336.4375,M+H,1.0000,139.06331,1
696,1.0,2,139.06343323,519.697021484,802949.75,M+H,1.0000,139.06343,1
697,1.0,0,279.167976049,295.710998535,162447.515625,M+ACN+H,1.0000,238.14132,3
697,1.0,1,279.168076357,298.518005371,99631.65625,M+ACN+H,1.0000,238.14136,3
697,1.0,2,279.167677652,286.858001709,85116.2265625,M+ACN+H,1.0000,238.14131,3
698,1.0,0,255.16801308,295.710998535,544421.5,M+NH4,1.0000,238.14132,3
698,1.0,1,255.168011955,295.67199707,517913.75,M+NH4,1.0000,238.14136,3
698,1.0,2,255.167929141,285.25201416,246969.796875,M+NH4,1.0000,238.14131,3
699,1.0,0,238.141320801,295.710998535,704804.875,M+H,1.0000,238.14132,3
699,1.0,1,238.141363184,295.67199707,607678.625,M+H,1.0000,238.14136,3
699,1.0,2,238.141307633,285.25201416,300407.78125,M+H,1.0000,238.14131,3
700,1.0,1,400.156935713,833.054992676,213658.453125,M+H,1.0000,400.15694,1
700,1.0,2,400.156912446,830.958984375,226254.28125,M+H,1.0000,400.15691,1
701,1.0,0,471.214781104,712.999023438,405067.75,M+H,1.0000,471.21478,1
701,1.0,1,471.214669393,712.301025391,340926.0,M+H,1.0000,471.21467,1
701,1.0,2,471.214729653,712.937988281,451413.96875,M+H,1.0000,471.21473,1
702,1.0,0,194.10563639,557.252990723,156673.390625,M+ACN+H,1.0000,153.07897,2
702,1.0,2,194.105581999,557.030029297,202014.984375,M+ACN+H,0.9980,153.07904,2
703,1.0,0,153.078970624,554.770019531,276062.71875,M+H,1.0000,153.07897,2
703,1.0,1,153.079004133,554.434020996,250359.6875,M+H,1.0000,153.07900,1
703,1.0,2,153.0790352,550.732971191,285152.375,M+H,1.0000,153.07904,2
704,1.0,1,308.162619879,245.654998779,132764.453125,M+H,1.0000,308.16262,1
704,1.0,2,308.162515066,240.294998169,129701.773438,M+H,1.0000,308.16252,1
705,1.0,0,129.042596751,630.064025879,8683524.0,M+H,1.0000,129.04260,1
705,1.0,1,129.042613579,631.327026367,8981627.0,M+H,1.0000,129.04261,1
705,1.0,2,129.04263115,628.026000977,9951839.0,M+H,1.0000,129.04263,1
706,1.0,1,85.0244266498,670.145996094,213641.515625,M+H,1.0000,85.02443,1
706,1.0,2,85.0244179953,659.333984375,305953.8125,M+H,1.0000,85.02442,1
707,1.0,0,152.950449364,1318.69995117,116055.09375,M+ACN+H,1.0000,111.92392,2
707,1.0,1,152.950474136,1317.98999023,134565.71875,M+ACN+H,1.0000,111.92393,2
707,1.0,2,152.950476768,1319.2199707,117451.757812,M+ACN+H,1.0000,111.92392,2
708,1.0,0,111.923923766,1318.69995117,421597.90625,M+H,1.0000,111.92392,2
708,1.0,1,111.923931286,1316.54003906,482781.03125,M+H,1.0000,111.92393,2
708,1.0,2,111.923924215,1317.95996094,395731.53125,M+H,1.0000,111.92392,2
709,1.0,0,316.088289723,589.700012207,760761.9375,M+Na,1.0000,294.10631,2
709,1.0,1,316.088353323,592.335998535,731936.75,M+Na,1.0000,294.10632,2
709,1.0,2,316.088655828,588.16998291,703465.5,M+Na,1.0000,294.10659,2
710,1.0,0,294.106307591,589.700012207,9056257.0,M+H,1.0000,294.10631,2
710,1.0,1,294.106315757,591.008972168,8706142.0,M+H,1.0000,294.10632,2
710,1.0,2,294.106586689,588.16998291,8826596.0,M+H,1.0000,294.10659,2
711,1.0,0,239.063994046,719.562988281,53112.7421875,M+H,1.0000,239.06399,1
711,1.0,1,239.064032603,721.37097168,49589.9257812,M+H,1.0000,239.06403,1
711,1.0,2,239.064098063,719.471008301,74117.2109375,M+H,1.0000,239.06410,1
712,1.0,0,218.105488852,365.688995361,475931.15625,M+ACN+H,0.9190,177.07897,4
712,1.0,2,218.105493295,360.92401123,871026.0625,M+ACN+H,1.0000,177.07894,5
713,1.0,0,209.105179873,364.447998047,1018965.6875,M+CH3OH+H,1.0000,177.07897,4
713,1.0,2,209.105168873,362.489990234,1097751.75,M+CH3OH+H,0.9870,177.07894,5
714,1.0,0,194.105709495,375.697998047,612365.625,M+NH4,1.0000,177.07897,4
714,1.0,2,194.105629603,362.489990234,1123265.125,M+NH4,0.5590,177.07894,5
715,1.0,2,237.136338852,362.489990234,318239.0,M+IsoProp+H,1.0000,177.07894,5
716,1.0,0,177.078967742,366.930999756,1985426.25,M+H,1.0000,177.07897,4
716,1.0,2,177.078936632,362.489990234,3628350.75,M+H,1.0000,177.07894,5
717,1.0,0,151.912855725,1324.10998535,202730.421875,M+H,1.0000,151.91286,1
717,1.0,1,151.912846734,1324.4699707,294605.84375,M+H,1.0000,151.91285,1
717,1.0,2,151.912854339,1324.42004395,216457.578125,M+H,1.0000,151.91285,1
718,1.0,0,236.068191116,219.48399353,266713.25,M+H,1.0000,236.06819,1
718,1.0,1,236.068232946,222.20300293,241533.125,M+H,1.0000,236.06823,1
718,1.0,2,236.068365184,219.212997437,274832.03125,M+H,1.0000,236.06837,1
719,1.0,1,216.15859945,1028.80004883,35596.3125,M+H,1.0000,216.15860,1
719,1.0,2,216.158658804,1036.45996094,41383.2421875,M+H,1.0000,216.15866,1
720,1.0,0,207.1259051,270.932006836,201223.71875,M+ACN+H,1.0000,166.09936,2
721,1.0,2,198.125613056,257.647003174,153093.21875,M+CH3OH+H,1.0000,166.09935,2
722,1.0,0,166.099363135,265.57699585,390127.71875,M+H,1.0000,166.09936,2
722,1.0,2,166.099347976,261.567993164,237073.703125,M+H,1.0000,166.09935,2
723,1.0,0,141.090239948,439.647003174,121879.21875,M+H,1.0000,141.09024,1
723,1.0,1,141.090268942,440.541992188,194065.34375,M+H,1.0000,141.09027,1
723,1.0,2,141.090240447,443.618988037,271590.28125,M+H,1.0000,141.09024,1
724,1.0,0,353.147447845,909.981018066,122922.53125,M+H,1.0000,353.14745,1
724,1.0,1,353.147432018,898.476989746,126362.289062,M+H,1.0000,353.14743,1
724,1.0,2,353.147407253,907.585998535,164276.59375,M+H,1.0000,353.14741,1
725,1.0,1,395.179240102,743.590026855,71663.515625,M+H,1.0000,395.17924,1
725,1.0,2,395.179099817,744.393005371,86606.6796875,M+H,1.0000,395.17910,1
726,1.0,0,121.938220909,1330.39001465,73159.875,M+H,1.0000,121.93822,1
726,1.0,1,121.93819969,1328.45996094,89295.0234375,M+H,1.0000,121.93820,1
726,1.0,2,121.938197572,1321.91003418,88452.3359375,M+H,1.0000,121.93820,1
727,1.0,0,192.626017543,878.903015137,173840.21875,M+H,1.0000,192.62602,1
727,1.0,1,192.626003776,876.20501709,196296.59375,M+H,1.0000,192.62600,1
727,1.0,2,192.626031779,877.874023438,232370.03125,M+H,1.0000,192.62603,1
728,1.0,0,215.860529231,1326.61999512,1052493.25,M+H,1.0000,215.86053,1
728,1.0,1,215.860534497,1328.45996094,983365.125,M+H,1.0000,215.86053,1
728,1.0,2,215.86053787,1337.5300293,1171008.0,M+H,1.0000,215.86054,1
729,1.0,0,98.0367792353,587.219970703,1300673.5,M+H,1.0000,98.03678,1
729,1.0,1,98.0367869747,588.528015137,1515785.5,M+H,1.0000,98.03679,1
729,1.0,2,98.036865909,588.16998291,1547396.625,M+H,1.0000,98.03687,1
730,1.0,0,203.140191798,862.101013184,441654.90625,M+H,1.0000,203.14019,1
730,1.0,1,203.140158304,859.117004395,409035.46875,M+H,1.0000,203.14016,1
730,1.0,2,203.140170327,862.388977051,614257.0,M+H,1.0000,203.14017,1
731,1.0,0,231.834407519,1329.13000488,1261477.375,M+H,1.0000,231.83441,1
731,1.0,1,231.834415383,1328.45996094,1410426.875,M+H,1.0000,231.83442,1
731,1.0,2,231.83441588,1328.55004883,2059859.875,M+H,1.0000,231.83442,1
732,1.0,0,370.141692154,260.221008301,1775849.75,M+H,1.0000,370.14169,1
732,1.0,1,370.141695683,258.804992676,1913682.5,M+H,1.0000,370.14170,1
732,1.0,2,370.141757533,257.647003174,993778.125,M+H,1.0000,370.14176,1
733,1.0,1,178.062912807,388.881988525,149613.703125,M+CH3OH+H,1.0000,146.03675,2
734,1.0,0,146.036749809,379.781005859,316349.03125,M+H,1.0000,146.03675,1
734,1.0,1,146.036747059,388.881988525,353183.375,M+H,1.0000,146.03675,2
734,1.0,2,146.036752973,393.984008789,303507.1875,M+H,1.0000,146.03675,1
735,1.0,0,121.056139033,808.689025879,169574.234375,M+H,1.0000,121.05614,1
735,1.0,1,121.056115354,806.645019531,178401.875,M+H,1.0000,121.05612,1
735,1.0,2,121.056145246,808.929992676,213186.65625,M+H,1.0000,121.05615,1
736,1.0,1,274.152670395,309.25,441732.96875,M+H,1.0000,274.15267,1
736,1.0,2,274.152642,305.37701416,346187.625,M+H,1.0000,274.15264,1
737,1.0,1,146.06907116,646.276000977,280807.9375,M+ACN+H,0.9990,105.04259,2
737,1.0,2,146.069057608,645.484008789,270095.53125,M+ACN+H,1.0000,105.04258,2
738,1.0,0,105.042605093,656.239990234,1865506.125,M+H,1.0000,105.04261,1
738,1.0,1,105.042588824,656.242980957,2136758.25,M+H,1.0000,105.04259,2
738,1.0,2,105.042582413,654.37701416,2257440.25,M+H,1.0000,105.04258,2
739,1.0,1,130.063028122,358.483001709,784385.125,M+H,1.0000,130.06303,1
739,1.0,2,130.063013702,362.489990234,1504519.75,M+H,1.0000,130.06301,1
740,1.0,0,208.037128835,225.863998413,388103.75,M+H,1.0000,208.03713,1
740,1.0,1,208.037190275,227.279006958,327129.03125,M+H,1.0000,208.03719,1
740,1.0,2,208.037219227,227.158004761,306915.0,M+H,1.0000,208.03722,1
741,1.0,1,316.132893464,468.148010254,404083.34375,M+ACN+Na,0.8730,253.12410,5
741,1.0,2,316.133052839,463.82800293,384336.84375,M+ACN+Na,0.7300,253.12413,5
742,1.0,0,275.106218995,467.234008789,3419889.5,M+Na,1.0000,253.12413,3
742,1.0,1,275.106187441,466.731994629,3340822.5,M+Na,1.0000,253.12410,5
742,1.0,2,275.10630599,467.691986084,3041314.5,M+Na,1.0000,253.12413,5
743,1.0,0,291.080078309,463.346008301,1861964.25,M+K,1.0000,253.12413,3
743,1.0,1,291.080028221,466.731994629,1972139.625,M+K,1.0000,253.12410,5
743,1.0,2,291.080086805,463.82800293,3355895.75,M+K,1.0000,253.12413,5
744,1.0,1,270.150646826,469.384002686,3600670.75,M+NH4,1.0000,253.12410,5
744,1.0,2,270.150718691,468.928985596,4305590.5,M+NH4,1.0000,253.12413,5
745,1.0,0,253.124127669,467.234008789,3573583.75,M+H,1.0000,253.12413,3
745,1.0,1,253.124098866,469.384002686,3801116.5,M+H,1.0000,253.12410,5
745,1.0,2,253.124132884,468.928985596,4589693.0,M+H,1.0000,253.12413,5
746,1.0,0,184.132385852,971.276977539,695496.125,M+H,1.0000,184.13239,1
746,1.0,1,184.132387654,972.533996582,872833.6875,M+H,1.0000,184.13239,1
746,1.0,2,184.132382223,969.776000977,804754.375,M+H,1.0000,184.13238,1
747,1.0,0,605.864134492,273.605987549,470539.375,M+H,1.0000,605.86413,1
747,1.0,1,605.864257181,274.67199707,615595.375,M+H,1.0000,605.86426,1
747,1.0,2,605.864126436,268.343994141,501970.65625,M+H,1.0000,605.86413,1
748,1.0,0,324.082238096,462.109008789,1173501.375,M+H,1.0000,324.08224,1
748,1.0,1,324.082193556,460.510009766,853888.25,M+H,1.0000,324.08219,1
748,1.0,2,324.082360549,462.592987061,912099.5,M+H,1.0000,324.08236,1
749,1.0,0,179.079342513,568.531982422,2077041.125,M+H,1.0000,179.07934,1
749,1.0,1,179.079278629,566.031005859,2260896.0,M+H,1.0000,179.07928,1
749,1.0,2,179.079339566,563.257995605,2193591.0,M+H,1.0000,179.07934,1
750,1.0,0,526.151193521,663.893981934,9864012.0,M+H,1.0000,526.15119,1
750,1.0,1,526.151293855,668.90802002,9220893.0,M+H,1.0000,526.15129,1
750,1.0,2,526.151340793,661.989013672,9715327.0,M+H,1.0000,526.15134,1
751,1.0,0,542.128145038,484.00201416,434412.0625,M+H,1.0000,542.12815,1
751,1.0,1,542.128127829,484.855010986,595392.9375,M+H,1.0000,542.12813,1
751,1.0,2,542.127946144,481.859985352,1128994.375,M+H,1.0000,542.12795,1
752,1.0,1,244.107583051,1428.43994141,294021.53125,M+H,1.0000,244.10758,1
752,1.0,2,244.107585879,1427.67004395,304965.9375,M+H,1.0000,244.10759,1
753,1.0,0,211.889685705,1364.80004883,321607.125,M+H,1.0000,211.88969,1
753,1.0,1,211.889705765,1366.18005371,276474.15625,M+H,1.0000,211.88971,1
753,1.0,2,211.889720445,1364.23999023,346483.1875,M+H,1.0000,211.88972,1
754,1.0,0,813.495555509,250.774993896,183458.46875,M+H,1.0000,813.49556,1
754,1.0,2,813.495245493,248.401000977,211702.515625,M+H,1.0000,813.49525,1
755,1.0,0,167.938714474,1256.34997559,598759.375,M+H,1.0000,167.93871,1
755,1.0,1,167.938713557,1256.79003906,553215.8125,M+H,1.0000,167.93871,1
755,1.0,2,167.938714994,1260.97998047,725819.4375,M+H,1.0000,167.93871,1
756,1.0,0,397.195466919,846.385986328,60586.0039062,M+H,1.0000,397.19547,1
756,1.0,1,397.195293014,842.159973145,76032.046875,M+H,1.0000,397.19529,1
756,1.0,2,397.195262762,848.054992676,71700.3828125,M+H,1.0000,397.19526,1
757,1.0,1,554.357579667,219.503997803,1946382.25,M+H,1.0000,554.35758,1
757,1.0,2,554.358055437,223.119003296,1490676.375,M+H,1.0000,554.35806,1
758,1.0,0,178.047797486,623.559997559,226173.109375,M+H,1.0000,178.04780,1
758,1.0,1,178.047746495,625.057983398,213060.65625,M+H,1.0000,178.04775,1
758,1.0,2,178.047861438,623.013977051,196742.8125,M+H,1.0000,178.04786,1
759,1.0,0,1008.35724658,689.007019043,1172607.75,M+H,1.0000,1008.35725,1
759,1.0,1,1008.35720146,687.981018066,1033167.5,M+H,1.0000,1008.35720,1
759,1.0,2,1008.35722707,687.297973633,1057646.625,M+H,1.0000,1008.35723,1
760,1.0,0,519.325794741,273.605987549,392812.0,M+H,1.0000,519.32579,1
760,1.0,1,519.32585647,272.179992676,580668.0625,M+H,1.0000,519.32586,1
760,1.0,2,519.325919065,267.096984863,452003.21875,M+H,1.0000,519.32592,1
761,1.0,0,515.409121536,278.946014404,379852.1875,M+H,1.0000,515.40912,1
761,1.0,2,515.409072978,282.765014648,466801.28125,M+H,1.0000,515.40907,1
762,1.0,1,253.857620299,1334.92004395,68465.0,M+H,1.0000,253.85762,1
762,1.0,2,253.85769719,1334.97998047,86744.1484375,M+H,1.0000,253.85770,1
763,1.0,0,317.126450848,289.130004883,222548.453125,M+H,1.0000,317.12645,1
763,1.0,1,317.126473796,289.092010498,209745.78125,M+H,1.0000,317.12647,1
763,1.0,2,317.126494786,282.765014648,141987.984375,M+H,1.0000,317.12649,1
764,1.0,1,248.152253968,947.672973633,182478.171875,M+H,1.0000,248.15225,1
764,1.0,2,248.152255236,952.864013672,256572.03125,M+H,1.0000,248.15226,1
765,1.0,0,374.205156146,823.104003906,116693.390625,M+H,1.0000,374.20516,1
765,1.0,1,374.205124546,825.065002441,125352.820312,M+H,1.0000,374.20512,1
765,1.0,2,374.205173223,823.169006348,114043.367188,M+H,1.0000,374.20517,1
766,1.0,0,171.912131071,1362.30004883,85992.0625,M+H,1.0000,171.91213,1
766,1.0,1,171.912081528,1362.41003418,69048.609375,M+H,1.0000,171.91208,1
766,1.0,2,171.912081142,1364.23999023,92668.0234375,M+H,1.0000,171.91208,1
767,1.0,0,318.129168127,477.596984863,385194.6875,M+H,1.0000,318.12917,1
767,1.0,1,318.129368971,480.977996826,436138.6875,M+H,1.0000,318.12937,1
767,1.0,2,318.129143748,481.859985352,355802.28125,M+H,1.0000,318.12914,1
768,1.0,1,248.104653491,214.246002197,249868.921875,M+H,1.0000,248.10465,1
768,1.0,2,248.10468705,217.973999023,308476.28125,M+H,1.0000,248.10469,1
769,1.0,0,456.159102258,612.151977539,956550.875,M+H,1.0000,456.15910,1
769,1.0,1,456.159005338,613.614013672,1011941.6875,M+H,1.0000,456.15901,1
769,1.0,2,456.159751261,611.752990723,848580.4375,M+H,1.0000,456.15975,1
770,1.0,1,197.915477735,25.6462001801,79039.2578125,M+H,1.0000,197.91548,1
770,1.0,2,197.915439235,18.9638004303,94079.0625,M+H,1.0000,197.91544,1
771,1.0,0,239.136385397,430.82800293,272210.875,M+H,1.0000,239.13639,1
771,1.0,1,239.136481745,432.993988037,238268.90625,M+H,1.0000,239.13648,1
